VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,09/01/2021 02:32:29 PM,09/01/2021 03:08:18 PM,N,1,181,22,1,5.21,25,0,0.5,0,0,,0.3,25.8,2,1,0
2,09/01/2021 02:32:41 PM,09/01/2021 03:06:39 PM,N,1,75,217,1,9.36,32.5,0,0.5,0,0,,0.3,36.05,2,1,2.75
2,09/01/2021 02:33:00 PM,09/01/2021 03:03:00 PM,,,244,236,,6.8,31.6,1.35,0,0,0,,0.3,33.25,,,
2,09/01/2021 02:33:00 PM,09/01/2021 02:49:00 PM,,,145,226,,2.37,18.95,2.75,0,0,0,,0.3,22,,,
2,09/01/2021 02:33:07 PM,09/01/2021 02:38:46 PM,N,1,75,74,1,0.85,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,09/01/2021 02:33:32 PM,09/01/2021 02:40:15 PM,N,1,75,74,1,1.41,7,0,0.5,0.06,0,,0.3,7.86,1,1,0
1,09/01/2021 02:34:13 PM,09/01/2021 03:32:55 PM,N,1,108,166,1,0,49.2,0,0.5,0,0,,0.3,50,1,1,0
2,09/01/2021 02:34:32 PM,09/01/2021 02:56:29 PM,N,1,75,170,1,3.47,16,0,0.5,3.91,0,,0.3,23.46,1,1,2.75
2,09/01/2021 02:34:36 PM,09/01/2021 02:41:00 PM,N,1,41,74,1,0.82,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,09/01/2021 02:34:58 PM,09/01/2021 02:35:47 PM,N,5,7,7,1,0,20,0,0,0,0,,0.3,20.3,2,2,0
2,09/01/2021 02:35:00 PM,09/01/2021 02:55:00 PM,,,17,188,,2.91,22.45,2.75,0,0,0,,0.3,25.5,,,
2,09/01/2021 02:35:00 PM,09/01/2021 02:49:00 PM,,,208,81,,0,25.84,2.75,0,0,0,,0.3,28.89,,,
2,09/01/2021 02:35:00 PM,09/01/2021 02:51:00 PM,,,244,239,,6.09,30.51,2.75,0,0,0,,0.3,33.56,,,
2,09/01/2021 02:35:09 PM,09/01/2021 02:59:40 PM,N,1,166,244,1,2.79,17.5,0,0.5,3.66,0,,0.3,21.96,1,1,0
2,09/01/2021 02:35:25 PM,09/01/2021 02:47:40 PM,N,1,116,69,1,1.4,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,09/01/2021 02:35:41 PM,09/01/2021 02:51:29 PM,N,1,196,173,1,4.26,15.5,0,0.5,0,0,,0.3,16.3,2,1,0
2,09/01/2021 02:36:00 PM,09/01/2021 03:08:00 PM,,,257,140,,12.01,37.06,2.75,0,0,6.55,,0.3,46.66,,,
2,09/01/2021 02:36:30 PM,09/01/2021 03:34:03 PM,N,1,244,132,1,20.03,61,0,0.5,13.67,6.55,,0.3,82.02,1,1,0
2,09/01/2021 02:37:00 PM,09/01/2021 02:47:00 PM,,,213,168,,2.94,21.99,0,0,0,0,,0.3,22.29,,,
2,09/01/2021 02:37:10 PM,09/01/2021 02:40:06 PM,N,1,42,247,2,0.61,4.5,0,0.5,0,0,,0.3,5.3,1,1,0
2,09/01/2021 02:37:22 PM,09/01/2021 03:15:19 PM,N,1,95,226,1,11.63,39,0,0.5,0,0,,0.3,39.8,1,1,0
2,09/01/2021 02:37:31 PM,09/01/2021 02:54:03 PM,N,1,74,116,2,2.39,12,0,0.5,2.5,0,,0.3,15.3,1,1,0
2,09/01/2021 02:38:00 PM,09/01/2021 03:02:00 PM,,,167,242,,4.07,29.45,2.75,0,0,0,,0.3,32.5,,,
2,09/01/2021 02:38:00 PM,09/01/2021 03:24:00 PM,,,36,116,,13.68,43.13,0,0,8.23,6.55,,0.3,58.21,,,
2,09/01/2021 02:38:03 PM,09/01/2021 02:50:49 PM,N,1,74,263,1,2.48,11,0,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,09/01/2021 02:39:00 PM,09/01/2021 03:00:00 PM,,,200,163,,11.85,45.85,2.75,0,0,3,,0.3,51.9,,,
2,09/01/2021 02:39:10 PM,09/01/2021 02:51:07 PM,N,1,75,41,1,1.73,9.5,0,0.5,1,0,,0.3,11.3,1,1,0
2,09/01/2021 02:39:28 PM,09/01/2021 02:46:35 PM,N,1,74,43,1,1.3,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,09/01/2021 02:40:00 PM,09/01/2021 02:51:00 PM,,,205,205,,1.69,18.58,2.75,0,0,0,,0.3,21.63,,,
2,09/01/2021 02:40:05 PM,09/01/2021 02:45:41 PM,N,1,33,25,1,0.91,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,09/01/2021 02:40:29 PM,09/01/2021 02:56:53 PM,N,1,134,98,1,3.92,15,0,0.5,1,0,,0.3,16.8,1,1,0
1,09/01/2021 02:40:48 PM,09/01/2021 02:51:23 PM,N,1,75,237,1,1.8,9,2.75,0.5,3.1,0,,0.3,15.65,1,1,2.75
2,09/01/2021 02:41:00 PM,09/01/2021 03:41:00 PM,,,188,42,,15.96,58.5,2.75,0,0,6.55,,0.3,68.1,,,
2,09/01/2021 02:42:00 PM,09/01/2021 03:23:00 PM,,,136,205,,18.79,51.7,2.75,0,0,6.55,,0.3,61.3,,,
2,09/01/2021 02:42:00 PM,09/01/2021 02:54:00 PM,,,7,226,,1.74,15.45,2.75,0,0,0,,0.3,18.5,,,
2,09/01/2021 02:42:37 PM,09/01/2021 02:57:50 PM,N,1,52,52,1,1.83,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
2,09/01/2021 02:43:00 PM,09/01/2021 02:56:00 PM,,,41,116,,1.77,13.2,0,0,5,0,,0.3,18.5,,,
2,09/01/2021 02:44:00 PM,09/01/2021 02:58:00 PM,,,10,130,,2.24,21.57,2.75,0,0,0,,0.3,24.62,,,
2,09/01/2021 02:44:00 PM,09/01/2021 03:12:00 PM,,,69,51,,10.38,33.66,2.75,0,0,0,,0.3,36.71,,,
2,09/01/2021 02:44:01 PM,09/01/2021 02:47:16 PM,N,1,74,75,1,0.62,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,09/01/2021 02:45:06 PM,09/01/2021 03:18:09 PM,N,1,179,238,3,6.01,23,0,0.5,6.64,0,,0.3,33.19,1,1,2.75
2,09/01/2021 02:45:14 PM,09/01/2021 03:19:56 PM,N,1,226,197,1,9.56,31,0,0.5,0,0,,0.3,31.8,1,1,0
2,09/01/2021 02:45:21 PM,09/01/2021 02:59:08 PM,N,1,196,95,1,1.98,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,09/01/2021 02:45:56 PM,09/01/2021 02:51:08 PM,N,1,75,74,1,1.4,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,09/01/2021 02:46:27 PM,09/01/2021 03:21:58 PM,N,1,75,14,1,15.69,45,0,0.5,13.78,6.55,,0.3,68.88,1,1,2.75
2,09/01/2021 02:46:35 PM,09/01/2021 03:09:23 PM,N,1,42,233,2,6.19,21,0,0.5,0,0,,0.3,24.55,2,1,2.75
2,09/01/2021 02:46:38 PM,09/01/2021 02:52:05 PM,N,1,41,166,1,1.01,6,0,0.5,1.2,0,,0.3,8,1,1,0
2,09/01/2021 02:46:46 PM,09/01/2021 02:59:25 PM,N,1,247,167,1,1.59,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
1,09/01/2021 02:47:00 PM,09/01/2021 03:00:34 PM,N,1,166,127,1,5.4,17,0,0.5,0,0,,0.3,17.8,2,1,0
2,09/01/2021 02:47:00 PM,09/01/2021 03:46:00 PM,,,165,135,,12.61,60.49,0,0,0,0,,0.3,60.79,,,
2,09/01/2021 02:48:00 PM,09/01/2021 03:05:00 PM,,,188,91,,3,17.94,2.75,0,0,0,,0.3,20.99,,,
2,09/01/2021 02:48:37 PM,09/01/2021 02:57:33 PM,N,1,93,138,1,4.08,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,09/01/2021 02:48:46 PM,09/01/2021 03:14:02 PM,N,1,174,138,1,13.17,37,0,0.5,8.87,6.55,,0.3,53.22,1,1,0
2,09/01/2021 02:49:00 PM,09/01/2021 03:08:00 PM,,,181,97,,1.59,12.89,2.75,0,0,0,,0.3,15.94,,,
2,09/01/2021 02:49:00 PM,09/01/2021 03:15:00 PM,,,127,152,,6.45,37.69,2.75,0,0,0,,0.3,40.74,,,
2,09/01/2021 02:49:14 PM,09/01/2021 02:56:10 PM,N,1,166,41,1,0.89,6.5,0,0.5,1.46,0,,0.3,8.76,1,1,0
2,09/01/2021 02:49:41 PM,09/01/2021 02:58:03 PM,N,1,42,152,1,1.38,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,09/01/2021 02:50:00 PM,09/01/2021 03:25:00 PM,,,26,155,,5.4,30.1,0,0,0,0,,0.3,30.4,,,
2,09/01/2021 02:50:00 PM,09/01/2021 03:05:00 PM,,,74,75,,1.27,20.65,2.75,0,0,0,,0.3,23.7,,,
2,09/01/2021 02:51:30 PM,09/01/2021 03:55:54 PM,N,1,55,197,2,18.81,59,0,0.5,0,0,,0.3,59.8,1,1,0
2,09/01/2021 02:51:40 PM,09/01/2021 04:35:24 PM,N,1,197,35,1,6.56,62.5,0,0.5,0,0,,0.3,63.3,1,1,0
2,09/01/2021 02:52:14 PM,09/01/2021 03:21:30 PM,N,1,41,162,1,3.83,19.5,0,0.5,4.61,0,,0.3,27.66,1,1,2.75
2,09/01/2021 02:52:34 PM,09/01/2021 02:53:08 PM,N,1,193,193,1,0,-2.5,0,-0.5,-0.66,0,,-0.3,-3.96,3,1,0
2,09/01/2021 02:52:34 PM,09/01/2021 02:53:08 PM,N,1,193,193,1,0,2.5,0,0.5,0.66,0,,0.3,3.96,1,1,0
2,09/01/2021 02:53:00 PM,09/01/2021 03:05:00 PM,,,123,22,,1.94,19.41,2.75,0,0,0,,0.3,22.46,,,
2,09/01/2021 02:53:00 PM,09/01/2021 03:49:00 PM,,,68,76,,13.17,26.89,8.25,0,0,6.55,,0.3,41.99,,,
2,09/01/2021 02:53:00 PM,09/01/2021 03:20:00 PM,,,179,171,,6.53,30.8,2.75,0,0,0,,0.3,33.85,,,
2,09/01/2021 02:53:00 PM,09/01/2021 03:09:00 PM,,,107,97,,3.67,27.3,0,0,0,0,,0.3,27.6,,,
2,09/01/2021 02:53:00 PM,09/01/2021 03:08:00 PM,,,17,217,,1.14,20.06,2.75,0,0,0,,0.3,23.11,,,
2,09/01/2021 02:53:00 PM,09/01/2021 03:11:00 PM,,,242,242,,3.59,20.8,2.75,0,0,0,,0.3,23.85,,,
2,09/01/2021 02:54:09 PM,09/01/2021 02:54:40 PM,N,1,193,193,1,0,2.5,0,0.5,0.66,0,,0.3,3.96,1,1,0
2,09/01/2021 02:54:15 PM,09/01/2021 03:01:02 PM,N,1,41,42,1,0.73,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,09/01/2021 02:55:00 PM,09/01/2021 03:27:00 PM,,,193,194,,7.84,29.92,2.75,0,0,6.55,,0.3,39.52,,,
2,09/01/2021 02:56:00 PM,09/01/2021 03:06:00 PM,,,242,213,,2.34,22.79,2.75,0,0,0,,0.3,25.84,,,
2,09/01/2021 02:56:00 PM,09/01/2021 03:22:00 PM,,,238,147,,5,25.46,2.75,0,0,0,,0.3,28.51,,,
2,09/01/2021 02:56:00 PM,09/01/2021 03:41:00 PM,,,76,189,,7.14,23.31,2.75,0,0,0,,0.3,26.36,,,
2,09/01/2021 02:56:00 PM,09/01/2021 03:10:00 PM,,,75,166,,2.23,20.65,2.75,0,0,0,,0.3,23.7,,,
2,09/01/2021 02:56:00 PM,09/01/2021 03:17:00 PM,,,13,108,,12.8,27.19,5.5,0,0,6.55,,0.3,39.54,,,
2,09/01/2021 02:56:25 PM,09/01/2021 02:56:30 PM,N,1,193,193,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,09/01/2021 02:56:27 PM,09/01/2021 03:16:18 PM,N,1,43,229,5,3.36,16,0,0.5,3.91,0,,0.3,23.46,1,1,2.75
2,09/01/2021 02:56:27 PM,09/01/2021 03:12:21 PM,N,1,75,116,1,3.01,13,0,0.5,2.76,0,,0.3,16.56,1,1,0
2,09/01/2021 02:56:33 PM,09/01/2021 03:05:35 PM,N,1,41,74,1,1.22,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
2,09/01/2021 02:56:58 PM,09/01/2021 03:18:58 PM,N,1,43,162,6,3.15,15.5,0,0.5,0,0,,0.3,19.05,2,1,2.75
2,09/01/2021 02:57:00 PM,09/01/2021 03:06:00 PM,,,242,213,,2,20.72,1.35,0,0,0,,0.3,22.37,,,
2,09/01/2021 02:57:00 PM,09/01/2021 03:12:00 PM,,,61,37,,2.91,14.21,0,0,3.23,0,,0.3,17.74,,,
2,09/01/2021 02:59:00 PM,09/01/2021 03:23:00 PM,,,215,196,,5.46,29.56,2.75,0,0,0,,0.3,32.61,,,
2,09/01/2021 02:59:00 PM,09/01/2021 03:31:00 PM,,,92,218,,13.99,31.04,2.75,0,0,0,,0.3,34.09,,,
2,09/01/2021 02:59:07 PM,09/01/2021 03:02:33 PM,N,1,34,34,1,0.56,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,09/01/2021 02:59:13 PM,09/01/2021 04:03:34 PM,N,1,43,17,1,13.1,50,0,0.5,10.71,0,,0.3,64.26,1,1,2.75
2,09/01/2021 02:59:26 PM,09/01/2021 03:13:15 PM,N,1,97,66,1,1.23,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
2,09/01/2021 02:59:35 PM,09/01/2021 03:52:41 PM,N,1,197,35,1,11.1,41.5,0,0.5,0,0,,0.3,42.3,1,1,0
2,09/01/2021 02:59:48 PM,09/01/2021 03:27:15 PM,N,1,244,138,1,10.04,32.5,0,0.5,9.96,6.55,,0.3,49.81,1,1,0
2,09/01/2021 03:00:00 PM,09/01/2021 03:43:00 PM,,,181,222,,7.08,28.03,2.75,0,0,0,,0.3,31.08,,,
2,09/01/2021 03:00:25 PM,09/01/2021 03:32:17 PM,N,1,244,230,1,8.34,30.5,0,0.5,6.81,0,,0.3,40.86,1,1,2.75
2,09/01/2021 03:01:00 PM,09/01/2021 03:19:00 PM,,,18,183,,4.22,25.95,2.75,0,0,0,,0.3,29,,,
2,09/01/2021 03:01:00 PM,09/01/2021 03:16:00 PM,,,155,29,,5.44,24.92,2.75,0,0,0,,0.3,27.97,,,
1,09/01/2021 03:01:22 PM,09/01/2021 03:21:35 PM,N,1,49,35,1,3.1,14.5,0,0.5,0,0,,0.3,15.3,2,1,0
2,09/01/2021 03:02:11 PM,09/01/2021 03:17:43 PM,N,1,75,232,1,6.72,20,0,0.5,0,0,,0.3,23.55,2,1,2.75
2,09/01/2021 03:02:50 PM,09/01/2021 03:48:40 PM,N,1,226,146,1,4.39,27.5,0,0.5,0,0,,0.3,28.3,1,1,0
2,09/01/2021 03:02:55 PM,09/01/2021 03:13:33 PM,N,1,129,82,2,1.42,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,09/01/2021 03:03:00 PM,09/01/2021 03:14:00 PM,,,14,14,,1.35,12.65,2.75,0,0,0,,0.3,15.7,,,
2,09/01/2021 03:03:00 PM,09/01/2021 03:27:00 PM,,,182,169,,3.77,25.95,2.75,0,0,0,,0.3,29,,,
2,09/01/2021 03:03:00 PM,09/01/2021 03:33:00 PM,,,129,215,,7.2,36.62,2.75,0,0,0,,0.3,39.67,,,
2,09/01/2021 03:03:14 PM,09/01/2021 03:14:02 PM,N,1,95,102,1,1.48,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,09/01/2021 03:03:37 PM,09/01/2021 03:13:14 PM,N,1,74,42,1,2,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,09/01/2021 03:04:00 PM,09/01/2021 03:18:00 PM,,,20,47,,2.18,33.21,2.75,0,0,0,,0.3,36.26,,,
2,09/01/2021 03:04:00 PM,09/01/2021 04:14:00 PM,,,67,160,,13.73,38.86,2.75,0,0,6.55,,0.3,48.46,,,
2,09/01/2021 03:04:17 PM,09/01/2021 03:33:13 PM,N,1,75,200,1,9.52,31,0,0.5,0,3,,0.3,34.8,2,1,0
2,09/01/2021 03:04:22 PM,09/01/2021 03:19:20 PM,N,1,244,143,1,5.45,18,0,0.5,2.37,0,,0.3,23.92,1,1,2.75
1,09/01/2021 03:04:38 PM,09/01/2021 03:22:30 PM,N,1,65,49,1,2.3,12,0,0.5,0,0,,0.3,12.8,2,1,0
1,09/01/2021 03:04:47 PM,09/01/2021 03:21:54 PM,N,1,41,260,1,6.2,20.5,0,0.5,5.55,6.55,,0.3,33.4,1,1,0
2,09/01/2021 03:05:00 PM,09/01/2021 03:14:00 PM,,,91,71,,1.53,18.95,2.75,0,0,0,,0.3,22,,,
2,09/01/2021 03:05:00 PM,09/01/2021 03:17:00 PM,,,151,75,,1.94,20.46,2.75,0,0,0,,0.3,23.51,,,
2,09/01/2021 03:05:00 PM,09/01/2021 03:32:00 PM,,,74,168,,2.71,20.34,2.75,0,0,0,,0.3,23.39,,,
2,09/01/2021 03:05:38 PM,09/01/2021 03:07:50 PM,N,1,193,193,1,0,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,09/01/2021 03:05:46 PM,09/01/2021 03:22:44 PM,N,1,244,24,5,3.24,14.5,0,0.5,3,0,,0.3,18.3,1,1,0
2,09/01/2021 03:06:00 PM,09/01/2021 03:29:00 PM,,,188,34,,4.05,16.73,2.75,0,0,0,,0.3,19.78,,,
2,09/01/2021 03:06:14 PM,09/01/2021 03:18:38 PM,N,1,260,70,1,3.34,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,09/01/2021 03:06:16 PM,09/01/2021 03:14:43 PM,N,1,41,24,1,1.19,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,09/01/2021 03:06:18 PM,09/01/2021 03:18:33 PM,N,1,95,135,1,2.31,10.5,0,0.5,0,0,,0.3,11.3,1,1,0
2,09/01/2021 03:07:00 PM,09/01/2021 03:27:00 PM,,,137,75,,4.77,22.69,2.75,0,0,0,,0.3,25.74,,,
2,09/01/2021 03:07:11 PM,09/01/2021 03:23:07 PM,N,1,42,69,1,2.52,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,09/01/2021 03:07:40 PM,09/01/2021 03:23:34 PM,N,1,65,181,1,2.53,12,0,0.5,2.56,0,,0.3,15.36,1,1,0
2,09/01/2021 03:08:22 PM,09/01/2021 03:24:30 PM,N,1,74,166,1,2.22,12,0,0.5,2.56,0,,0.3,15.36,1,1,0
2,09/01/2021 03:08:42 PM,09/01/2021 03:20:29 PM,N,1,75,237,1,1.81,10,0,0.5,1,0,,0.3,14.55,1,1,2.75
2,09/01/2021 03:08:42 PM,09/01/2021 03:29:03 PM,N,1,54,17,1,3.99,17.5,0,0.5,3.66,0,,0.3,21.96,1,1,0
2,09/01/2021 03:08:43 PM,09/01/2021 03:18:58 PM,N,1,41,74,2,1.2,7,0,0.5,1,0,,0.3,8.8,1,1,0
2,09/01/2021 03:09:00 PM,09/01/2021 03:32:00 PM,,,131,218,,1.29,31.04,2.75,0,0,0,,0.3,34.09,,,
2,09/01/2021 03:09:00 PM,09/01/2021 03:33:00 PM,,,244,213,,6.1,24.52,2.75,0,0,0,,0.3,27.57,,,
2,09/01/2021 03:09:04 PM,09/01/2021 03:09:29 PM,N,5,193,193,1,0,20.9,0,0,0,0,,0.3,21.2,2,2,0
2,09/01/2021 03:09:22 PM,09/01/2021 03:54:56 PM,N,2,75,132,1,17.83,52,0,0.5,0,6.55,,0.3,59.35,2,1,0
2,09/01/2021 03:09:30 PM,09/01/2021 03:38:23 PM,N,1,25,188,1,3.64,19,0,0.5,0,0,,0.3,19.8,2,1,0
2,09/01/2021 03:09:57 PM,09/01/2021 03:18:56 PM,N,1,74,24,2,1.55,8,0,0.5,1,0,,0.3,9.8,1,1,0
2,09/01/2021 03:10:00 PM,09/01/2021 03:29:00 PM,,,179,129,,3.61,22.45,2.75,0,0,0,,0.3,25.5,,,
2,09/01/2021 03:10:16 PM,09/01/2021 03:25:53 PM,N,1,244,243,1,2.87,13.5,0,0.5,0,0,,0.3,14.3,1,1,0
2,09/01/2021 03:10:28 PM,09/01/2021 03:10:44 PM,N,1,193,193,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,09/01/2021 03:10:58 PM,09/01/2021 03:42:43 PM,N,1,244,263,1,7.08,28.5,0,0.5,0,0,,0.3,32.05,2,1,2.75
2,09/01/2021 03:11:00 PM,09/01/2021 03:28:00 PM,,,74,179,,4.67,17.51,2.75,0,0,6.55,,0.3,27.11,,,
2,09/01/2021 03:11:10 PM,09/01/2021 03:15:05 PM,N,1,75,74,1,0.97,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,09/01/2021 03:11:37 PM,09/01/2021 03:36:48 PM,N,1,236,68,1,5.86,23,0,0.5,6.64,0,,0.3,33.19,1,1,2.75
2,09/01/2021 03:11:44 PM,09/01/2021 03:31:05 PM,N,1,29,91,1,6.33,21,0,0.5,0,0,,0.3,21.8,2,1,0
2,09/01/2021 03:12:00 PM,09/01/2021 03:52:00 PM,,,215,228,,22.84,67.24,0,0,6.75,0,,0.3,74.29,,,
1,09/01/2021 03:12:30 PM,09/01/2021 03:26:15 PM,N,1,74,166,1,1.8,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,09/01/2021 03:12:32 PM,09/01/2021 03:24:33 PM,N,1,41,238,1,2.09,10,0,0.5,0,0,,0.3,13.55,2,1,2.75
2,09/01/2021 03:13:00 PM,09/01/2021 03:22:12 PM,N,1,41,116,1,1.69,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,09/01/2021 03:13:00 PM,09/01/2021 03:41:00 PM,,,49,181,,3.65,18.95,2.75,0,0,0,,0.3,22,,,
2,09/01/2021 03:13:19 PM,09/01/2021 03:27:18 PM,N,1,247,116,1,1.77,10.5,0,0.5,4,0,,0.3,15.3,1,1,0
2,09/01/2021 03:13:39 PM,09/01/2021 03:29:14 PM,N,5,195,34,1,3.95,28,0,0,5.66,0,,0.3,33.96,1,2,0
2,09/01/2021 03:13:45 PM,09/01/2021 03:18:23 PM,N,1,52,40,1,0.83,5,0,0.5,1.45,0,,0.3,7.25,1,1,0
2,09/01/2021 03:14:00 PM,09/01/2021 03:56:00 PM,,,48,212,,13.12,40.72,2.75,0,0,0,,0.3,43.77,,,
2,09/01/2021 03:14:41 PM,09/01/2021 03:34:31 PM,N,1,95,258,1,2.4,14.5,0,0.5,3.06,0,,0.3,18.36,1,1,0
2,09/01/2021 03:15:00 PM,09/01/2021 04:07:00 PM,,,181,36,,6.17,23.07,2.75,0,0,0,,0.3,26.12,,,
2,09/01/2021 03:15:08 PM,09/01/2021 03:36:20 PM,N,1,74,116,1,2.32,14.5,0,0.5,0,0,,0.3,15.3,1,1,0
2,09/01/2021 03:15:12 PM,09/01/2021 03:25:20 PM,N,1,42,41,1,1.89,9,0,0.5,1.96,0,,0.3,11.76,1,1,0
2,09/01/2021 03:16:00 PM,09/01/2021 03:28:00 PM,,,166,238,,1.5,13.2,0,0,3.55,0,,0.3,19.8,,,
2,09/01/2021 03:16:00 PM,09/01/2021 03:55:00 PM,,,236,135,,15.11,39.78,2.75,0,0,6.55,,0.3,49.38,,,
2,09/01/2021 03:16:00 PM,09/01/2021 03:25:00 PM,,,82,173,,1.5,15.45,2.75,0,0,0,,0.3,18.5,,,
2,09/01/2021 03:16:00 PM,09/01/2021 04:29:00 PM,,,222,75,,16.83,36.5,2.75,0,0,6.55,,0.3,46.1,,,
2,09/01/2021 03:16:20 PM,09/01/2021 03:45:08 PM,N,1,7,82,1,3.28,18.5,0,0.5,0,0,,0.3,19.3,2,1,0
2,09/01/2021 03:17:06 PM,09/01/2021 03:54:37 PM,N,1,7,202,1,8.88,30,0,0.5,6.16,0,,0.3,36.96,1,1,0
2,09/01/2021 03:17:27 PM,09/01/2021 03:17:40 PM,N,1,69,69,2,0.11,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,09/01/2021 03:18:06 PM,09/01/2021 03:37:29 PM,N,1,75,229,1,3.03,14.5,0,0.5,0,0,,0.3,18.05,2,1,2.75
2,09/01/2021 03:18:44 PM,09/01/2021 03:31:20 PM,N,1,166,236,1,2.35,11,0,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,09/01/2021 03:20:00 PM,09/01/2021 04:09:00 PM,,,107,220,,12.5,48.85,2.75,0,0,0,,0.3,51.9,,,
2,09/01/2021 03:20:06 PM,09/01/2021 03:32:40 PM,N,1,74,141,1,3.31,12,0,0.5,3.11,0,,0.3,18.66,1,1,2.75
2,09/01/2021 03:20:20 PM,09/01/2021 03:29:20 PM,N,1,130,197,1,1.59,8.5,0,0.5,2.79,0,,0.3,12.09,1,1,0
2,09/01/2021 03:21:00 PM,09/01/2021 03:56:00 PM,,,92,215,,8.94,31.04,2.75,0,0,0,,0.3,34.09,,,
2,09/01/2021 03:21:50 PM,09/01/2021 03:32:40 PM,N,1,75,151,1,1.82,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,09/01/2021 03:22:00 PM,09/01/2021 04:05:00 PM,,,161,26,,12.71,33.68,2.75,0,0,6.55,,0.3,43.28,,,
2,09/01/2021 03:23:04 PM,09/01/2021 03:47:23 PM,N,1,41,140,1,3.89,17.5,0,0.5,0,0,,0.3,21.05,2,1,2.75
2,09/01/2021 03:23:25 PM,09/01/2021 03:43:16 PM,N,1,134,216,1,3.12,15,0,0.5,3.95,0,,0.3,19.75,1,1,0
2,09/01/2021 03:24:00 PM,09/01/2021 03:39:00 PM,,,174,254,,2.48,20.07,2.75,0,0,0,,0.3,23.12,,,
2,09/01/2021 03:24:25 PM,09/01/2021 03:31:25 PM,N,1,97,66,2,1.31,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,09/01/2021 03:24:42 PM,09/01/2021 03:27:21 PM,N,1,74,74,1,0.3,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,09/01/2021 03:24:49 PM,09/01/2021 03:43:57 PM,N,1,65,181,1,2.89,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,09/01/2021 03:25:00 PM,09/01/2021 03:47:00 PM,,,197,177,,6.52,42.67,2.75,0,0,0,,0.3,45.72,,,
2,09/01/2021 03:25:00 PM,09/01/2021 03:57:00 PM,,,218,82,,9.2,36.62,2.75,0,0,0,,0.3,39.67,,,
2,09/01/2021 03:25:00 PM,09/01/2021 04:15:00 PM,,,165,179,,17.89,38.25,0,0,0,6.55,,0.3,45.1,,,
2,09/01/2021 03:25:24 PM,09/01/2021 03:41:24 PM,N,1,74,159,1,2.03,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,09/01/2021 03:25:32 PM,09/01/2021 03:29:37 PM,N,1,52,33,1,0.47,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,09/01/2021 03:25:58 PM,09/01/2021 03:38:11 PM,N,1,166,42,1,1.45,9,0,0.5,2.94,0,,0.3,12.74,1,1,0
2,09/01/2021 03:27:00 PM,09/01/2021 03:48:00 PM,,,146,252,,8.83,34.02,2.75,0,0,0,,0.3,37.07,,,
2,09/01/2021 03:27:27 PM,09/01/2021 04:03:06 PM,N,1,166,167,5,5.09,24,0,0.5,0,0,,0.3,24.8,2,1,0
1,09/01/2021 03:27:38 PM,09/01/2021 03:47:22 PM,,,166,237,,0,12.7,0,0.5,1.6,0,,0.3,19.6,,,
1,09/01/2021 03:27:42 PM,09/01/2021 03:49:43 PM,N,1,65,89,1,4.6,17.5,0,0.5,0,0,,0.3,18.3,2,1,0
